candidate	Label	SGMCI_score	valid_HiC_candidate	n_supported_edges	supported_edge_fraction	complete_clique_score	anchor_1	anchor_2	anchor_3	edge_1_2_weight	edge_1_2_threshold	edge_1_2_supported	edge_1_3_weight	edge_1_3_threshold	edge_1_3_supported	edge_2_3_weight	edge_2_3_threshold	edge_2_3_supported	interaction_type
(909, 952, 1014)	0	0.05034245	False	0	0.0	0	chr5:27000000-28000000	chr5:70000000-71000000	chr5:132000000-133000000		0.007356441579759121	False	0.00022017084120307118	0.007356441579759121	False		0.007356441579759121	False	cis
(1602, 1655, 2035)	0	0.050214283	False	0	0.0	0	chr9:61000000-62000000	chr9:114000000-115000000	chr12:85000000-86000000		0.007356441579759121	False		0.0012353004098129756	False	0.00022106613323558122	0.0012353004098129756	False	trans
(497, 503, 582)	0	0.050206643	False	0	0.0	0	chr3:5000000-6000000	chr3:11000000-12000000	chr3:90000000-91000000	0.004609334282577038	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(1865, 1883, 1895)	0	0.05019906	False	0	0.0	0	chr11:51000000-52000000	chr11:69000000-70000000	chr11:81000000-82000000		0.007356441579759121	False		0.007356441579759121	False	0.002119001466780901	0.007356441579759121	False	cis
(1440, 1477, 1529)	0	0.05010512	False	0	0.0	0	chr8:45000000-46000000	chr8:82000000-83000000	chr8:134000000-135000000		0.007356441579759121	False		0.007356441579759121	False	0.00168534682597965	0.007356441579759121	False	cis
(1245, 1293, 1376)	0	0.05006542	False	0	0.0	0	chr7:10000000-11000000	chr7:58000000-59000000	chr7:141000000-142000000		0.007356441579759121	False	0.0009311847970820963	0.007356441579759121	False		0.007356441579759121	False	cis
(2599, 2609, 2654)	0	0.05006467	False	0	0.0	0	chr18:15000000-16000000	chr18:25000000-26000000	chr18:70000000-71000000		0.007356441579759121	False		0.007356441579759121	False	0.003569622989743948	0.007356441579759121	False	cis
(57, 123, 202)	0	0.04996261	False	0	0.0	0	chr1:57000000-58000000	chr1:123000000-124000000	chr1:202000000-203000000		0.007356441579759121	False	0.0004930926952511072	0.007356441579759121	False		0.007356441579759121	False	cis
(607, 660, 690)	0	0.04995056	False	0	0.0	0	chr3:115000000-116000000	chr3:168000000-169000000	chr3:198000000-199000000	0.003110444638878107	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(1868, 1883, 1910)	0	0.049901884	False	0	0.0	0	chr11:54000000-55000000	chr11:69000000-70000000	chr11:96000000-97000000		0.007356441579759121	False		0.007356441579759121	False	0.0009786599548533559	0.007356441579759121	False	cis
(1990, 2034, 2083)	0	0.04973304	False	0	0.0	0	chr12:40000000-41000000	chr12:84000000-85000000	chr12:133000000-134000000	0.0030407202430069447	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(928, 979, 1040)	0	0.04969804	False	0	0.0	0	chr5:46000000-47000000	chr5:97000000-98000000	chr5:158000000-159000000		0.007356441579759121	False		0.007356441579759121	False	0.0014170510694384575	0.007356441579759121	False	cis
(1819, 1866, 1909)	0	0.049207788	False	0	0.0	0	chr11:5000000-6000000	chr11:52000000-53000000	chr11:95000000-96000000		0.007356441579759121	False	0.0008909354801289737	0.007356441579759121	False		0.007356441579759121	False	cis
(741, 784, 827)	0	0.049179494	False	0	0.0	0	chr4:50000000-51000000	chr4:93000000-94000000	chr4:136000000-137000000		0.007356441579759121	False		0.007356441579759121	False	0.0031062839552760124	0.007356441579759121	False	cis
(1424, 1493, 1719)	0	0.048994992	False	0	0.0	0	chr8:29000000-30000000	chr8:98000000-99000000	chr10:39000000-40000000	0.003047746606171131	0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(1561, 1662, 1679)	0	0.04886279	False	0	0.0	0	chr9:20000000-21000000	chr9:121000000-122000000	chr9:138000000-139000000	0.0013871454866603017	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(552, 690, 1645)	0	0.04880333	False	0	0.0	0	chr3:60000000-61000000	chr3:198000000-199000000	chr9:104000000-105000000		0.007356441579759121	False	0.0001657910761423409	0.0012353004098129756	False		0.0012353004098129756	False	trans
(1987, 2039, 2876)	0	0.04871471	False	0	0.0	0	chr12:37000000-38000000	chr12:89000000-90000000	chr22:40000000-41000000		0.007356441579759121	False		0.0012353004098129756	False	0.00010746120096882805	0.0012353004098129756	False	trans
(585, 790, 2584)	0	0.048628815	False	0	0.0	0	chr3:93000000-94000000	chr4:99000000-100000000	chr18:0-1000000		0.0012353004098129756	False		0.0012353004098129756	False	0.00010938793275272474	0.0012353004098129756	False	trans
(342, 400, 476)	0	0.04844611	False	0	0.0	0	chr2:93000000-94000000	chr2:151000000-152000000	chr2:227000000-228000000		0.007356441579759121	False		0.007356441579759121	False	0.0011225688504055142	0.007356441579759121	False	cis
(1122, 1152, 1211)	0	0.048213135	False	0	0.0	0	chr6:58000000-59000000	chr6:88000000-89000000	chr6:147000000-148000000		0.007356441579759121	False		0.007356441579759121	False	0.0012233651941642165	0.007356441579759121	False	cis
(1961, 2033, 2083)	0	0.048185732	False	0	0.0	0	chr12:11000000-12000000	chr12:83000000-84000000	chr12:133000000-134000000	0.0008782036020420492	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(928, 949, 1009)	0	0.048081864	False	0	0.0	0	chr5:46000000-47000000	chr5:67000000-68000000	chr5:127000000-128000000		0.007356441579759121	False		0.007356441579759121	False	0.0012077295687049627	0.007356441579759121	False	cis
(1579, 1606, 1646)	0	0.048052102	False	0	0.0	0	chr9:38000000-39000000	chr9:65000000-66000000	chr9:105000000-106000000		0.007356441579759121	False	0.0018950222292914987	0.007356441579759121	False		0.007356441579759121	False	cis
(2947, 2965, 3024)	0	0.048022293	False	0	0.0	0	chrX:60000000-61000000	chrX:78000000-79000000	chrX:137000000-138000000		0.007356441579759121	False		0.007356441579759121	False	0.0016816367860883474	0.007356441579759121	False	cis
(58, 123, 190)	0	0.047981568	False	0	0.0	0	chr1:58000000-59000000	chr1:123000000-124000000	chr1:190000000-191000000		0.007356441579759121	False	0.0005047213053330779	0.007356441579759121	False		0.007356441579759121	False	cis
(1293, 1313, 1326)	0	0.047729664	False	1	0.3333333333333333	0	chr7:58000000-59000000	chr7:78000000-79000000	chr7:91000000-92000000		0.007356441579759121	False		0.007356441579759121	False	0.007434116210788488	0.007356441579759121	True	cis
(1864, 1885, 1929)	0	0.047727454	False	0	0.0	0	chr11:50000000-51000000	chr11:71000000-72000000	chr11:115000000-116000000		0.007356441579759121	False		0.007356441579759121	False	0.002081460552290082	0.007356441579759121	False	cis
(540, 582, 639)	0	0.047697116	False	0	0.0	0	chr3:48000000-49000000	chr3:90000000-91000000	chr3:147000000-148000000		0.007356441579759121	False	0.0002257732121506706	0.007356441579759121	False		0.007356441579759121	False	cis
(282, 341, 462)	0	0.047506083	False	0	0.0	0	chr2:33000000-34000000	chr2:92000000-93000000	chr2:213000000-214000000		0.007356441579759121	False	0.0004909020499326289	0.007356441579759121	False		0.007356441579759121	False	cis
(1081, 1123, 1189)	0	0.04738522	False	0	0.0	0	chr6:17000000-18000000	chr6:59000000-60000000	chr6:125000000-126000000		0.007356441579759121	False	0.000955175724811852	0.007356441579759121	False		0.007356441579759121	False	cis
(2248, 2252, 2305)	0	0.04734134	False	1	0.3333333333333333	0	chr14:49000000-50000000	chr14:53000000-54000000	chr14:106000000-107000000	0.010811785236001015	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(1576, 1650, 2326)	0	0.04731183	False	0	0.0	0	chr9:35000000-36000000	chr9:109000000-110000000	chr15:19000000-20000000	0.001644064555875957	0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(2948, 2962, 3024)	0	0.046858236	False	0	0.0	0	chrX:61000000-62000000	chrX:75000000-76000000	chrX:137000000-138000000		0.007356441579759121	False		0.007356441579759121	False	0.00194540957454592	0.007356441579759121	False	cis
(1824, 1864, 1895)	0	0.04593408	False	0	0.0	0	chr11:10000000-11000000	chr11:50000000-51000000	chr11:81000000-82000000		0.007356441579759121	False	0.0011236988939344883	0.007356441579759121	False		0.007356441579759121	False	cis
(280, 339, 445)	0	0.045899574	False	0	0.0	0	chr2:31000000-32000000	chr2:90000000-91000000	chr2:196000000-197000000		0.007356441579759121	False	0.0005475899670273066	0.007356441579759121	False		0.007356441579759121	False	cis
(2199, 2252, 2286)	0	0.045874894	False	0	0.0	0	chr14:0-1000000	chr14:53000000-54000000	chr14:87000000-88000000		0.007356441579759121	False		0.007356441579759121	False	0.003779119346290827	0.007356441579759121	False	cis
(539, 583, 674)	0	0.045683384	False	0	0.0	0	chr3:47000000-48000000	chr3:91000000-92000000	chr3:182000000-183000000		0.007356441579759121	False	0.0004860287008341402	0.007356441579759121	False		0.007356441579759121	False	cis
(1099, 1123, 1156)	0	0.0455912	False	0	0.0	0	chr6:35000000-36000000	chr6:59000000-60000000	chr6:92000000-93000000		0.007356441579759121	False	0.00028769465279765427	0.007356441579759121	False		0.007356441579759121	False	cis
(2943, 2995, 3043)	0	0.045568217	False	0	0.0	0	chrX:56000000-57000000	chrX:108000000-109000000	chrX:156000000-157000000	0.0016721640713512897	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(1549, 1602, 1664)	0	0.045457873	False	0	0.0	0	chr9:8000000-9000000	chr9:61000000-62000000	chr9:123000000-124000000		0.007356441579759121	False	0.0005680020549334586	0.007356441579759121	False		0.007356441579759121	False	cis
(2326, 2376, 2865)	0	0.045424324	False	0	0.0	0	chr15:19000000-20000000	chr15:69000000-70000000	chr22:29000000-30000000		0.007356441579759121	False		0.0012353004098129756	False	0.0004836214648094028	0.0012353004098129756	False	trans
(339, 429, 482)	0	0.04498253	False	0	0.0	0	chr2:90000000-91000000	chr2:180000000-181000000	chr2:233000000-234000000		0.007356441579759121	False		0.007356441579759121	False	0.0009560234611853957	0.007356441579759121	False	cis
(1602, 1622, 1639)	0	0.044775944	False	0	0.0	0	chr9:61000000-62000000	chr9:81000000-82000000	chr9:98000000-99000000		0.007356441579759121	False		0.007356441579759121	False	0.002376727992668748	0.007356441579759121	False	cis
(512, 566, 690)	0	0.044682093	False	0	0.0	0	chr3:20000000-21000000	chr3:74000000-75000000	chr3:198000000-199000000	0.003458896651864052	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(399, 2751, 2757)	0	0.044520684	False	0	0.0	0	chr2:150000000-151000000	chr20:27000000-28000000	chr20:33000000-34000000		0.0012353004098129756	False	0.00011197798448847607	0.0012353004098129756	False		0.007356441579759121	False	trans
(1464, 1519, 1540)	0	0.04430366	False	0	0.0	0	chr8:69000000-70000000	chr8:124000000-125000000	chr8:145000000-146000000	0.001393081620335579	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(1867, 1880, 1901)	0	0.044063646	False	0	0.0	0	chr11:53000000-54000000	chr11:66000000-67000000	chr11:87000000-88000000		0.007356441579759121	False		0.007356441579759121	False	0.0007443969370797276	0.007356441579759121	False	cis
(742, 758, 878)	0	0.043978266	False	0	0.0	0	chr4:51000000-52000000	chr4:67000000-68000000	chr4:187000000-188000000		0.007356441579759121	False		0.007356441579759121	False	0.0005061862757429481	0.007356441579759121	False	cis
(1440, 1478, 1512)	0	0.04397565	False	0	0.0	0	chr8:45000000-46000000	chr8:83000000-84000000	chr8:117000000-118000000		0.007356441579759121	False		0.007356441579759121	False	0.00406252034008503	0.007356441579759121	False	cis
(2601, 2637, 2642)	0	0.04391567	False	0	0.0	0	chr18:17000000-18000000	chr18:53000000-54000000	chr18:58000000-59000000		0.007356441579759121	False		0.007356441579759121	False	0.0036786787677556276	0.007356441579759121	False	cis
(2946, 2986, 3037)	0	0.043911014	False	0	0.0	0	chrX:59000000-60000000	chrX:99000000-100000000	chrX:150000000-151000000		0.007356441579759121	False		0.007356441579759121	False	0.002324415370821953	0.007356441579759121	False	cis
(299, 407, 491)	0	0.04355034	False	0	0.0	0	chr2:50000000-51000000	chr2:158000000-159000000	chr2:242000000-243000000	0.0007210831972770393	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(928, 949, 1054)	0	0.043537144	False	0	0.0	0	chr5:46000000-47000000	chr5:67000000-68000000	chr5:172000000-173000000		0.007356441579759121	False		0.007356441579759121	False	0.0009148967219516635	0.007356441579759121	False	cis
(1617, 1629, 1679)	0	0.043427322	False	0	0.0	0	chr9:76000000-77000000	chr9:88000000-89000000	chr9:138000000-139000000	0.005803875625133514	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(1866, 1900, 1927)	0	0.04336754	False	0	0.0	0	chr11:52000000-53000000	chr11:86000000-87000000	chr11:113000000-114000000		0.007356441579759121	False		0.007356441579759121	False	0.003884407924488187	0.007356441579759121	False	cis
(372, 414, 2083)	0	0.04317424	False	0	0.0	0	chr2:123000000-124000000	chr2:165000000-166000000	chr12:133000000-134000000	0.002732423599809408	0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(1955, 1984, 2048)	0	0.042946685	False	0	0.0	0	chr12:5000000-6000000	chr12:34000000-35000000	chr12:98000000-99000000		0.007356441579759121	False	0.0010805343044921756	0.007356441579759121	False		0.007356441579759121	False	cis
(341, 422, 460)	0	0.04268633	False	0	0.0	0	chr2:92000000-93000000	chr2:173000000-174000000	chr2:211000000-212000000		0.007356441579759121	False		0.007356441579759121	False	0.0009731576428748667	0.007356441579759121	False	cis
(584, 621, 655)	0	0.042348843	False	0	0.0	0	chr3:92000000-93000000	chr3:129000000-130000000	chr3:163000000-164000000		0.007356441579759121	False		0.007356441579759121	False	0.0003880297299474478	0.007356441579759121	False	cis
(1984, 2006, 2039)	0	0.042208735	False	0	0.0	0	chr12:34000000-35000000	chr12:56000000-57000000	chr12:89000000-90000000		0.007356441579759121	False		0.007356441579759121	False	0.0017672904068604112	0.007356441579759121	False	cis
(1849, 1866, 1916)	0	0.042182952	False	0	0.0	0	chr11:35000000-36000000	chr11:52000000-53000000	chr11:102000000-103000000		0.007356441579759121	False	0.0017272655386477709	0.007356441579759121	False		0.007356441579759121	False	cis
(1989, 2030, 2083)	0	0.042035665	False	0	0.0	0	chr12:39000000-40000000	chr12:80000000-81000000	chr12:133000000-134000000	0.0035627754405140877	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(1124, 1212, 1223)	0	0.041986875	False	0	0.0	0	chr6:60000000-61000000	chr6:148000000-149000000	chr6:159000000-160000000		0.007356441579759121	False		0.007356441579759121	False	0.0070253522135317326	0.007356441579759121	False	cis
(1606, 1611, 1664)	0	0.041954897	False	0	0.0	0	chr9:65000000-66000000	chr9:70000000-71000000	chr9:123000000-124000000		0.007356441579759121	False		0.007356441579759121	False	0.0019836858846247196	0.007356441579759121	False	cis
(1439, 1451, 1522)	0	0.041739143	False	0	0.0	0	chr8:44000000-45000000	chr8:56000000-57000000	chr8:127000000-128000000		0.007356441579759121	False		0.007356441579759121	False	0.0014857685891911387	0.007356441579759121	False	cis
(1294, 1334, 1344)	0	0.041726265	False	0	0.0	0	chr7:59000000-60000000	chr7:99000000-100000000	chr7:109000000-110000000		0.007356441579759121	False		0.007356441579759121	False	0.0010441889753565192	0.007356441579759121	False	cis
(1294, 1319, 1367)	0	0.04155413	False	0	0.0	0	chr7:59000000-60000000	chr7:84000000-85000000	chr7:132000000-133000000		0.007356441579759121	False		0.007356441579759121	False	0.0011152764782309532	0.007356441579759121	False	cis
(1606, 1620, 1670)	0	0.041467164	False	0	0.0	0	chr9:65000000-66000000	chr9:79000000-80000000	chr9:129000000-130000000		0.007356441579759121	False		0.007356441579759121	False	0.00031736603705212474	0.007356441579759121	False	cis
(2006, 2022, 2083)	0	0.04145568	False	0	0.0	0	chr12:56000000-57000000	chr12:72000000-73000000	chr12:133000000-134000000	0.0013249062467366457	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(51, 126, 2060)	0	0.041394178	False	0	0.0	0	chr1:51000000-52000000	chr1:126000000-127000000	chr12:110000000-111000000		0.007356441579759121	False	0.0006913016550242901	0.0012353004098129756	False		0.0012353004098129756	False	trans
(584, 620, 683)	0	0.041365985	False	0	0.0	0	chr3:92000000-93000000	chr3:128000000-129000000	chr3:191000000-192000000		0.007356441579759121	False		0.007356441579759121	False	0.0009598172619007528	0.007356441579759121	False	cis
(585, 620, 669)	0	0.041086245	False	0	0.0	0	chr3:93000000-94000000	chr3:128000000-129000000	chr3:177000000-178000000		0.007356441579759121	False		0.007356441579759121	False	0.0007448955439031124	0.007356441579759121	False	cis
(2602, 2639, 2642)	0	0.040940676	False	1	0.3333333333333333	0	chr18:18000000-19000000	chr18:55000000-56000000	chr18:58000000-59000000		0.007356441579759121	False		0.007356441579759121	False	0.013268444687128067	0.007356441579759121	True	cis
(1562, 1586, 1668)	0	0.040934402	False	0	0.0	0	chr9:21000000-22000000	chr9:45000000-46000000	chr9:127000000-128000000		0.007356441579759121	False	0.0003697723150253296	0.007356441579759121	False		0.007356441579759121	False	cis
(514, 554, 690)	0	0.040743057	False	0	0.0	0	chr3:22000000-23000000	chr3:62000000-63000000	chr3:198000000-199000000	0.003294775728136301	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
